date,ticker,ml_datadate,ml_available_from,ml_bucket,ml_model,ml_score,ml_ensemble_score,z_ml_score,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,technical_score,z_technical_score,finrl_score,rank,selected,financials_available_as_of,latest_actual_year,business_quality_score,valuation_score,catalyst_score,risk_score,news_count,positive_catalysts,negative_catalysts,neutral_catalysts,catalyst_articles_used,risk_term_hits,risk_weighted_hits,news_start_date,news_end_date,top_news_titles,finrobot_score,finrobot_decision,finrobot_multiplier,finrobot_rationale,evidence_path,initial_weight,after_finrobot_raw_weight,after_finrobot_weight
2026-01-02,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.019407223664055,0.0114987901554826,0.0239439013065967,-0.1649977572964753,0.0848685819687112,-0.215352488500423,1.3015573863333108,-0.48660113397436,-0.2853196595350962,-0.4206114659751721,2.053914996534923,1,1,2025-01-29,2024A,0.3985,0.2,0.6818,0.5745,355,11,9,335,355,69,77.6,2025-12-03,2026-01-02,Elon Musk gave nearly $100 million worth of Tesla shares to charity for 'tax planning' | Tesla publishes analyst forecasts suggesting sales set to fall | Is Tesla Warning Investors About What's to Come?,0.4231,reject,0.0,"quality=0.40, valuation=0.20, catalyst=0.68, risk=0.57",finrobot_outputs/TSLA/analysis,0.2,0.0,0.0
2026-01-02,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.0701848040119471,0.085578750771809,0.2993308814528237,-0.0133712869739422,0.2831875056110702,0.0138212216249939,-0.0820118625073844,0.2381991225211475,1.9398985938870976,-0.2926091471353987,0.8449337240279887,0.902628901342052,1.3306340896510822,0.7118521647321272,2,1,2025-02-04,2024A,0.8717,0.95,0.86,0.7805,354,31,7,316,354,40,51.1,2025-12-03,2026-01-02,"Google's 2026 Test: Slowing EPS Will Put Cloud Growth In The Spotlight | Alphabet Isn't Dead, It's Our Top 2026 Pick | MrBeast Warns YouTube Won't Be Easy To Beat When It Comes To 'Competing On Revenue' For Elon Musk's X: 'They're The Best Platform'",0.8798,strong_keep,1.2,"quality=0.87, valuation=0.95, catalyst=0.86, risk=0.78",finrobot_outputs/GOOGL/analysis,0.2,0.24,0.2857142857142857
2026-01-02,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.0629257916240102,-0.0849376604496226,0.0008934763486971,0.2733836525406039,0.0203647943693521,-0.097692096866545,0.6005660563386785,1.8621266300929495,0.7379030301226006,0.5933394177433855,0.8406192303239522,1.2392209053158023,0.4447257658565474,3,1,2025-12-12,2025A,0.7019,0.68,0.9462,0.25,49,11,0,38,49,19,18.7,2025-12-03,2026-01-02,NVDA vs. AMAT: Which Semiconductor Stock Is the Better Buy Now? | AI boom seen lifting chipmaking equipment sales 9% to $126 billion in 2026 | What Is Going On With AMAT Stock?,0.7001,keep,1.0,"quality=0.70, valuation=0.68, catalyst=0.95, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.23809523809523808
2026-01-02,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.0750588132744299,0.1126243668211562,0.3953192413700653,0.0269760797451221,0.0565458230082864,0.0248017563313198,-0.2505201427224757,1.263140878294602,0.1419964214517184,1.4366563733601347,-1.8588347843272064,0.1535731643892013,0.2263939117039444,0.3277491095036169,4,1,2025-02-05,2024A,0.61,0.4,0.8515,0.6031,163,25,6,132,163,31,33.2,2025-12-03,2026-01-02,Advanced Micro Devices Is the Most Compelling AI Trade for 2026 | AMD: Let's Talk About This Pick In '26 | AMD: Ultimate Gift For 2026 (Rating Upgrade),0.6051,keep,1.0,"quality=0.61, valuation=0.40, catalyst=0.85, risk=0.60",finrobot_outputs/AMD/analysis,0.2,0.2,0.23809523809523808
2026-01-02,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.0560773929112482,0.0492385571467366,0.021500622766658,-0.0167601090064198,0.1080866853989541,0.0101424241914807,-0.0529595225133587,0.1521130780921275,0.5508595546458955,-0.8719632249470038,1.3110876831664309,0.5155493274216081,0.7600105746048077,0.3169046035019179,5,1,2025-09-03,2025A,0.6592,0.77,0.9,0.25,38,5,0,33,38,15,14.9,2025-12-03,2026-01-02,Cisco's AI-Push Aids Networking Revenue: Is There More Upside Ahead? | Fortinet vs. Cisco: Which Cybersecurity Leader Has the Edge Now? | Why Is Cisco (CSCO) Up 2.4% Since Last Earnings Report?,0.6941,keep,1.0,"quality=0.66, valuation=0.77, catalyst=0.90, risk=0.25",finrobot_outputs/CSCO/analysis,0.2,0.2,0.23809523809523808
2026-01-09,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.0142651506640184,0.0367393996133473,0.0254722658016565,-0.1649977572964752,-0.0848000286693329,-0.1350167476925067,1.2006458941705809,-0.4322987011491636,-0.3045026274006139,-0.4205920445559878,2.053922765102597,1,1,2025-01-29,2024A,0.4185,0.2,0.6394,0.5218,395,15,16,364,395,88,91.9,2025-12-10,2026-01-09,"Tesla's Story Has Faded, Gordon Johnson Says—Here's The 'Generous' Valuation Musk Probably Won't Retweet | Tesla stock: what's driving the spike in January options volume? | Should You Forget Tesla and Buy 3 Artificial Intelligence (AI) Stocks Instead?",0.4184,reject,0.0,"quality=0.42, valuation=0.20, catalyst=0.64, risk=0.52",finrobot_outputs/TSLA/analysis,0.2,0.0,0.0
2026-01-09,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.0701848040119471,0.085578750771809,0.2993308814528237,0.0261078885978984,0.3395189289235027,0.0136849804207841,-0.0820118625073844,0.5809864407435483,1.838091352354668,-0.4141443110577347,0.9646944491312592,1.034317641193339,1.4286437366515674,0.7510560235323213,2,1,2025-02-04,2024A,0.8797,1.0,0.9263,0.7929,338,33,3,302,338,41,44.4,2025-12-10,2026-01-09,"Alphabet vs. Meta Platforms: Is One the Better Long-Term Play? | Google Claims Apple's Spot on Most-Valuable-Companies List | Exclusive: Big Tech spared strict rules in EU digital rule overhaul, sources say",0.9104,strong_keep,1.2,"quality=0.88, valuation=1.00, catalyst=0.93, risk=0.79",finrobot_outputs/GOOGL/analysis,0.2,0.24,0.30769230769230765
2026-01-09,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.0629257916240102,-0.0849376604496226,0.0946029954411407,0.3830622815412499,0.0305336029395876,-0.0976920968665451,1.7105302202290036,2.121848123986605,1.8940199299729197,0.7007317594451222,1.2128291179354873,1.675211418581321,0.6191219711627548,3,1,2025-12-12,2025A,0.7299,0.73,0.8727,0.25,50,8,1,41,50,22,21.5,2025-12-10,2026-01-09,Analyzing Applied Materials (NASDAQ:AMAT) & Valens Semiconductor (NYSE:VLN) | Financial Contrast: Coda Octopus Group (NASDAQ:CODA) & Applied Materials (NASDAQ:AMAT) | NVDA vs. AMAT: Which Semiconductor Stock Is the Better Buy Now?,0.7105,keep,1.0,"quality=0.73, valuation=0.73, catalyst=0.87, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.25641025641025644
2026-01-09,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.0184007402994992,-0.3244060340254743,0.0673052298976413,0.143213667824644,0.0147542086560183,-0.1451181126391793,1.260366366421478,0.5588387501773702,-0.26766620133015,-0.0976427034421641,0.7301257689859768,1.0084809204513474,0.2087487477652543,4,1,2025-02-06,2024A,0.5872,0.59,0.832,0.5479,327,37,11,279,327,69,73.3,2025-12-10,2026-01-09,"Exclusive: Big Tech spared strict rules in EU digital rule overhaul, sources say | Infosys Turns To AWS To Make GenAI Stick | Amazon vs. Nike: Which 1 Will Dominate the Next Decade?",0.6329,keep,1.0,"quality=0.59, valuation=0.59, catalyst=0.83, risk=0.55",finrobot_outputs/AMZN/analysis,0.2,0.2,0.25641025641025644
2026-01-09,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.0562034950349235,0.0315455030255329,0.0239840681976806,0.0475588365522503,0.1038787149570303,0.0229691748604345,-0.1445554827637787,0.9347311962828988,0.3025066451143506,0.8577368524297265,-0.0881713338307944,0.3422921430556438,0.4727885388450795,0.2035058564566401,5,1,2025-02-14,2024A,0.6209,0.48,0.5333,0.25,32,0,1,31,32,14,14.3,2025-12-10,2026-01-09,"Texas Instruments to webcast Q4 2025 and 2025 earnings conference call | Texas Instruments Ahead Of Earnings: I See Stability, Not Urgency | Intel, AMD And Texas Instruments Sued Over Chips Allegedly Ending Up In Russian Weapons",0.5311,reduce,0.7,"quality=0.62, valuation=0.48, catalyst=0.53, risk=0.25",finrobot_outputs/TXN/analysis,0.2,0.13999999999999999,0.17948717948717946
2026-01-16,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.063690470281316,-0.011522833333,0.0197203026505386,-0.164997757296475,-0.6961868199099588,-0.1492093984829614,0.6857971533327134,-0.3386316086894319,-0.4674307513018703,-0.6454577638335437,1.9639764773915744,1,1,2025-01-29,2024A,0.4185,0.2,0.5722,0.4383,389,13,21,355,389,97,103.8,2025-12-17,2026-01-16,"BLBD or TSLA: Which Is the Better Value Stock Right Now? | TSLA, PLTR and SCMI Forecast – Major Tech Somewhat Sideways | Tesla to End One-Time FSD Purchase: Why the Shift Matters",0.3966,reject,0.0,"quality=0.42, valuation=0.20, catalyst=0.57, risk=0.44",finrobot_outputs/TSLA/analysis,0.2,0.0,0.0
2026-01-16,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.0629257916240102,-0.0849376604496226,0.3171547749476995,0.4497833104292561,0.0279051259825386,-0.0976920968665453,2.627777820784247,2.6448296660492705,2.1153065034377327,0.8994909251118557,1.7494546284264691,2.4157569206719707,0.9153401719990149,2,1,2025-12-12,2025A,0.7059,0.8,0.86,0.25,44,7,1,36,44,19,19.0,2025-12-17,2026-01-16,Applied Materials FY25 HBM Revenues Hit $1.5B: A New Growth Driver? | Analyzing Applied Materials (NASDAQ:AMAT) & Valens Semiconductor (NYSE:VLN) | Financial Contrast: Coda Octopus Group (NASDAQ:CODA) & Applied Materials (NASDAQ:AMAT),0.7147,keep,1.0,"quality=0.71, valuation=0.80, catalyst=0.86, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.25641025641025644
2026-01-16,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.0701848040119471,0.085578750771809,0.2993308814528237,0.11215962485286,0.3184374603080866,0.0093521115970567,-0.0820118625073845,0.8386084955395524,1.8492941173359263,-1.1250453601129384,1.1879369691941903,1.2702468402197549,1.7540366839822572,0.8812132024645972,3,1,2025-02-04,2024A,0.8877,1.0,0.9167,0.7662,339,36,4,299,339,43,48.9,2025-12-17,2026-01-16,Publishers seek to join lawsuit against Google over AI training | Siri to Get Smarter With Gemini: The ETF Playbook for Investors | 2 Leading Tech Stocks to Buy in 2026,0.9094,strong_keep,1.2,"quality=0.89, valuation=1.00, catalyst=0.92, risk=0.77",finrobot_outputs/GOOGL/analysis,0.2,0.24,0.30769230769230765
2026-01-16,COST,2025-09-30,2025-12-01,defensive,RF,0.049668911551537,0.0389478532666549,-0.1047075114717953,0.1170346798354611,0.0293048529013715,0.0125354113574715,-0.0989514817398367,0.8811573013513772,0.0980757326513197,-0.5690704065780405,0.876323887148179,0.5597823766700368,0.7729826933134916,0.2463685704423194,4,1,2025-10-07,2025A,0.4813,0.6,0.86,0.388,110,11,2,97,110,30,31.1,2025-12-17,2026-01-16,Read This Before Buying Costco Stock for the Long Term​ | MoneyShow's Best Investment Ideas For 2026: Part 3 | Costco: The Retail Media Transformation Everyone Is Missing,0.5774,reduce,0.7,"quality=0.48, valuation=0.60, catalyst=0.86, risk=0.39",finrobot_outputs/COST/analysis,0.2,0.13999999999999999,0.17948717948717946
2026-01-16,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.0750588132744299,0.1126243668211562,0.3953192413700653,0.1702084756792494,-0.0260471242281981,0.0253289651405292,-0.2505201427224759,1.3452508391083218,-0.2371801239860833,1.6653705840356643,-1.9118602474694812,0.0140956798959017,0.0194642008468257,0.2449772251607694,5,1,2025-02-05,2024A,0.63,0.4,0.8895,0.7071,239,31,5,203,239,38,38.2,2025-12-17,2026-01-16,White House Signals Trump's 25% 'National Security Levy' On Chips Is Just A 'Phase One' Measure | 5 AI Chip Stocks Most Exposed to Trump's New 25% Tariff | Why Advanced Micro Devices Stock Popped Today,0.6321,keep,1.0,"quality=0.63, valuation=0.40, catalyst=0.89, risk=0.71",finrobot_outputs/AMD/analysis,0.2,0.2,0.25641025641025644
2026-01-23,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.0751709370284265,-0.0074267622329163,0.0230908384899133,-0.1649977572964753,-0.6379146306932555,-0.001761165850358,0.8898002644002456,-0.1833623445654873,-0.4075885344415131,-0.5466507128342206,2.003499297791304,1,1,2025-01-29,2024A,0.4185,0.2,0.597,0.4671,380,13,18,349,380,91,97.1,2025-12-24,2026-01-23,"Tesla: Clear Skies In 2026, But A Storm Could Cut Valuation In 2027 | Tesla Needs 20M FSD Subscribers Annually To Justify Its Valuation | Tesla Gears Up to Report Q4 Earnings: Here's What to Expect",0.4044,reject,0.0,"quality=0.42, valuation=0.20, catalyst=0.60, risk=0.47",finrobot_outputs/TSLA/analysis,0.2,0.0,0.0
2026-01-23,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.0629257916240102,-0.0849376604496226,0.2388272543193612,0.3963253023090289,0.0302326856502807,-0.0976920968665451,2.270213935192212,2.677895768305063,2.0778839082694005,0.9229424951845444,1.6259607562617011,2.1807105238345965,0.821321613264065,2,1,2025-12-12,2025A,0.7059,0.8,0.8,0.25,43,4,1,38,43,16,16.1,2025-12-24,2026-01-23,"Can AMAT Lead the Display Market With Advanced OLED and AR/VR Push? | Applied Materials to Report Fiscal First Quarter 2026 Results on Feb. 12, 2026 | Applied Materials FY25 HBM Revenues Hit $1.5B: A New Growth Driver?",0.7027,keep,1.0,"quality=0.71, valuation=0.80, catalyst=0.80, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.25641025641025644
2026-01-23,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.0701848040119471,0.085578750771809,0.2993308814528237,0.0432002137297047,0.2186449522372435,0.0110592856842519,-0.0820118625073846,0.4583927187818075,1.4986513162099862,-1.111711498282032,1.1806789032243028,0.9927096632509532,1.3314050793826306,0.7121605606247465,3,1,2025-02-04,2024A,0.8877,1.0,0.9023,0.6981,337,36,5,296,337,51,57.4,2025-12-24,2026-01-23,Judge Orders Google to Face Consumer Antitrust Lawsuit Over Search | MAI Capital Management's Chris Grisanti explains why he is ‘happy to hold' Alphabet | Alphabet: Q4 Earnings Surprises May Not Be Just About AI,0.8997,strong_keep,1.2,"quality=0.89, valuation=1.00, catalyst=0.90, risk=0.70",finrobot_outputs/GOOGL/analysis,0.2,0.24,0.30769230769230765
2026-01-23,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.0750588132744299,0.1126243668211562,0.3953192413700653,0.2083759890699068,3.8430498443542405e-05,0.0274064268743402,-0.2505201427224757,1.9881862140796152,0.0477844766966092,1.607720972877784,-1.5890959529928368,0.4119313112447079,0.5524751701840803,0.4581816128956713,4,1,2025-02-05,2024A,0.63,0.4,0.9106,0.6806,249,40,5,204,249,42,42.3,2025-12-24,2026-01-23,4 Top Artificial Intelligence Stocks to Buy Right Now | AMD Rides on Expanding Enterprise Partner Base: More Upside to Come? | AMD's stock is on a hot streak not seen in six years,0.6337,keep,1.0,"quality=0.63, valuation=0.40, catalyst=0.91, risk=0.68",finrobot_outputs/AMD/analysis,0.2,0.2,0.25641025641025644
2026-01-23,COST,2025-09-30,2025-12-01,defensive,RF,0.049668911551537,0.0389478532666549,-0.1047075114717953,0.150282538952396,0.0589246630817401,0.0124965948075362,-0.0964560005319539,1.4501473768098418,0.4386057636345154,-0.8726076050995709,0.9432602418438938,0.9587881329453422,1.2859101079713315,0.4515395363054555,5,1,2025-10-07,2025A,0.4813,0.6,0.8833,0.3811,109,14,2,93,109,30,31.1,2025-12-24,2026-01-23,"Costco: Strong Start To 2026 Likely Short-Lived | Costco Stock Rallies on December Sales: Buy, Hold or Take Profits? | Costco Switches Food Court Back to Coke After Decade With Pepsi",0.5814,reduce,0.7,"quality=0.48, valuation=0.60, catalyst=0.88, risk=0.38",finrobot_outputs/COST/analysis,0.2,0.13999999999999999,0.17948717948717946
2026-01-30,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.0429378224365815,-0.0810470180643839,0.0250530155197558,-0.1536131102673451,-0.3779391022969188,-0.4460036533724259,0.555129044660333,-0.1058152589424043,-0.401127802192407,-0.506936179716824,2.0193851110382623,1,1,2026-01-28,2025A,0.4137,0.2,0.7333,0.662,363,12,7,344,363,58,67.9,2025-12-31,2026-01-30,Elon Musk's Cryptic Post From Last Year Resurfaces Amid SpaceX–Tesla Merger Talks | Tesla: SpaceX Merger Rumors Aren't Enough To Keep Me Bullish (Rating Downgrade) | Tesla CEO Elon Musk doubles down on robots,0.449,reject,0.0,"quality=0.41, valuation=0.20, catalyst=0.73, risk=0.66",finrobot_outputs/TSLA/analysis,0.2,0.0,0.0
2026-01-30,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.0562034950349235,0.0315455030255329,0.0239840681976806,0.250544398871003,0.3437194093087194,0.031609974111587,-0.0626032488304717,1.9752879039496969,2.0757665909947756,1.4382424143882149,1.3701008962073895,1.437907195890557,1.8171943622158828,0.7412681858049616,2,1,2025-02-14,2024A,0.6009,0.4,0.9417,0.3437,63,10,0,53,63,18,19.0,2025-12-31,2026-01-30,Texas Instruments Q4 2025 Update | How Texas Instruments Stock Jumped 9.9% Wednesday | Texas Instruments Surges on Strong Q1 Guidance Despite EPS Miss,0.5931,reduce,0.7,"quality=0.60, valuation=0.40, catalyst=0.94, risk=0.34",finrobot_outputs/TXN/analysis,0.2,0.13999999999999999,0.17073170731707316
2026-01-30,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.0701848040119471,0.085578750771809,0.2993308814528237,0.0798722315926296,0.1920946533102463,0.011340379373545,-0.0820118625073847,0.6067881308980997,1.1755947004076466,-1.2917351905384744,1.0553494393590963,0.953468620018597,1.2049719243351142,0.66158729860574,3,1,2025-02-04,2024A,0.8397,0.93,0.9236,0.6018,344,48,5,291,344,63,71.9,2025-12-31,2026-01-30,"AAPL Earnings ""Well Enough,"" Google Gemini Partnership Real ""Tectonic Shift"" | iPhone Sales, Siri & Google Gemini: AAPL Earnings Preview & Options Trade | Decoding Google Stock's Recent Volatility",0.8553,strong_keep,1.2,"quality=0.84, valuation=0.93, catalyst=0.92, risk=0.60",finrobot_outputs/GOOGL/analysis,0.2,0.24,0.2926829268292683
2026-01-30,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.0629257916240102,-0.0849376604496226,0.2542122348823663,0.358595773418271,0.0339913365089928,-0.0976920968665451,2.004697694832321,2.1640851819621525,1.758972359813873,0.8010614881212853,1.3755691864597297,1.7384130058020562,0.6444026060510489,4,1,2025-12-12,2025A,0.7099,0.73,0.6,0.2535,46,2,3,41,46,16,16.0,2025-12-31,2026-01-30,"Applied Materials: When Chip Complexity Becomes The Real Alpha | Can AMAT Lead the Display Market With Advanced OLED and AR/VR Push? | Applied Materials to Report Fiscal First Quarter 2026 Results on Feb. 12, 2026",0.6473,keep,1.0,"quality=0.71, valuation=0.73, catalyst=0.60, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.24390243902439027
2026-01-30,META,2025-09-30,2025-12-01,growth_tech,Stacking,0.077378588850919,0.0850697387242993,0.4410047214279822,0.0854580602782077,0.1244677779145522,0.0309874112902115,-0.1021758635650595,0.6515769527102158,0.7741047729972758,1.3543935470585944,0.7283477887289361,0.4012431984472372,0.5070820148752387,0.4674356388068848,5,1,2026-01-28,2025A,0.8573,0.74,0.8788,0.543,349,42,8,299,349,73,79.7,2025-12-31,2026-01-30,Cramer says Microsoft and Meta's earnings offer a clear lesson: Don't give up on the tech giants | Meta's AI reset drives stock higher following earnings | Buy Meta Stock After Strong Q4 Results & CapEx Hike?,0.8008,strong_keep,1.2,"quality=0.86, valuation=0.74, catalyst=0.88, risk=0.54",finrobot_outputs/META/analysis,0.2,0.24,0.2926829268292683
2026-02-06,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.2430436365000004,0.1896896357886146,3.7035993048749862,-0.0566544358260411,-0.0766346041210895,0.0250428966281087,-0.1891688015515198,-0.2680959060808179,-0.3333907304857859,0.0563325652072627,-0.2092712799250386,-0.2533021308759455,-0.2976148793255169,2.103113631194785,1,1,2026-01-28,2025A,0.4257,0.2,0.7667,0.6378,391,15,7,369,391,68,75.4,2026-01-07,2026-02-06,"Tesla Shareholders Are The Only Ones Not Invited To Musk's New $1.25T Empire | Backed by OpenAI, Tesla, and SpaceX Investors, Midas Is Building Mathematical Infrastructure to Secure AI Systems | Will Tesla and SpaceX Merge? How to Bet on Another Musk Megamerger.",0.4587,reduce,0.7,"quality=0.43, valuation=0.20, catalyst=0.77, risk=0.64",finrobot_outputs/TSLA/analysis,0.2,0.13999999999999999,0.14893617021276592
2026-02-06,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.0562034950349235,0.0315455030255329,0.0239840681976806,0.1827296677019869,0.3880022894126775,0.0265600416368692,-0.0598442765926211,1.319891346020268,1.990523277737991,0.2062567306135852,1.312514873677758,1.3249526633921418,1.556740267694768,0.6370865479965157,2,1,2025-02-14,2024A,0.6209,0.4,0.8923,0.5126,68,10,1,57,68,15,16.3,2026-01-07,2026-02-06,Texas Instruments to acquire Silicon Labs in $7.5B all-cash deal | Texas Instruments to acquire Silicon Labs in $7.5B all-cash deal | Texas Instruments to Acquire Silicon Labs in Deal Valued at $7.5 Billion,0.6091,keep,1.0,"quality=0.62, valuation=0.40, catalyst=0.89, risk=0.51",finrobot_outputs/TXN/analysis,0.2,0.2,0.2127659574468085
2026-02-06,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.0560773929112482,0.0492385571467366,0.021500622766658,0.1468362000236676,0.1828809333471543,0.0170189645013901,-0.0810903739181285,1.0817871099125436,0.9645944301143492,-0.7365918556153233,1.0625080266521825,0.9870624755125564,1.1597394720705545,0.4767961624882165,3,1,2025-09-03,2025A,0.6592,0.92,0.825,0.25,66,8,2,56,66,25,25.8,2026-01-07,2026-02-06,"Cisco Systems, Inc. (CSCO) Presents at Second Annual AI Summit Prepared Remarks Transcript | CRWD vs. CSCO: Which Cybersecurity Stock Has an Edge Right Now? | DELL vs. CSCO: Which AI Infrastructure Stock Is the Better Buy Now?",0.7166,keep,1.0,"quality=0.66, valuation=0.92, catalyst=0.82, risk=0.25",finrobot_outputs/CSCO/analysis,0.2,0.2,0.2127659574468085
