date,ticker,ml_datadate,ml_available_from,ml_bucket,ml_model,ml_score,ml_ensemble_score,z_ml_score,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,technical_score,z_technical_score,finrl_score,rank,selected,financials_available_as_of,latest_actual_year,business_quality_score,valuation_score,catalyst_score,risk_score,news_count,positive_catalysts,negative_catalysts,neutral_catalysts,catalyst_articles_used,risk_term_hits,risk_weighted_hits,news_start_date,news_end_date,top_news_titles,finrobot_score,finrobot_decision,finrobot_multiplier,finrobot_rationale,evidence_path,initial_weight,after_finrobot_raw_weight,after_finrobot_weight
2026-03-20,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,-0.0437110553767479,-0.0276586620503502,0.0127230097346528,-0.1314266287735539,-0.0984600612387062,0.2604802059296428,-0.9334404644689828,0.648176402566537,0.2566177575068936,0.5466430449785783,1.1084637138446276,2,1,2026-02-04,2025A,0.7502,0.48,0.85,0.7022,269,21,5,243,269,42,44.3,2026-02-18,2026-03-20,Google expands utility deals to curb data‑center power use during peak demand | GOOGL's Wiz Buyout Expands Cloud Security Portfolio: What's Ahead? | Google Sits Pretty as A.I. Rivals Compete for Pentagon Favor,0.6978,keep,1.0,"quality=0.75, valuation=0.48, catalyst=0.85, risk=0.70",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.2127659574468085
2026-03-20,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,-0.0937860332443131,-0.1017864951109293,0.0175133257040695,-0.1952320028515344,-0.7192855844449546,-0.2003080213556403,-0.3253173642161701,-0.0517113556314458,-0.314195572183175,-0.6692943854143982,0.8246666968450866,3,1,2026-01-28,2025A,0.8533,0.8,0.6862,0.6523,378,15,12,351,378,67,68.7,2026-02-18,2026-03-20,Meta on trial over child safety: can it really protect its next generation of users? | Meta is having trouble with rogue AI agents | China Ramps Up Scrutiny of Meta's Acquisition of Manus,0.7865,keep,1.0,"quality=0.85, valuation=0.80, catalyst=0.69, risk=0.65",finrobot_outputs/META/analysis,0.2,0.2,0.2127659574468085
2026-03-20,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0517408733337328,-0.1756722019676977,0.0141887901069163,-0.2035759077236116,-0.1980130944438415,-0.6595911607457734,-0.7473619448136049,-0.1432365125625563,-0.2122815035727722,-0.4521986655679267,0.8202035762130049,4,1,2026-02-03,2025A,0.7301,0.2,0.9462,0.2807,45,11,0,34,45,14,14.9,2026-02-18,2026-03-20,"2 Stocks That Could Create Lasting Generational Wealth | Intuitive Surgical Stock: Buy, Sell, or Hold? | Intuitive Surgical Poised for Growth in 2026 on da Vinci 5 Momentum",0.5959,reduce,0.7,"quality=0.73, valuation=0.20, catalyst=0.95, risk=0.28",finrobot_outputs/ISRG/analysis,0.2,0.13999999999999999,0.14893617021276592
2026-03-20,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,-0.0488038976128681,0.3802760707391159,0.0310477379304897,-0.1777693880304336,-0.16160070713591,2.796255428396204,1.392855043570174,0.1398378753859602,0.7191046480873771,1.5318252263901608,0.668872046599889,5,1,2025-12-12,2025A,0.6539,0.86,0.86,0.25,71,7,1,63,71,31,31.9,2026-02-18,2026-03-20,"Applied Materials Raises Quarterly Cash Dividend by 15 Percent | AMAT Climbs 33.4% in 3 Months: Time to Buy, Sell or Hold the Stock? | NeoMagic (OTCMKTS:NMGC) vs. Applied Materials (NASDAQ:AMAT) Financial Comparison",0.7063,keep,1.0,"quality=0.65, valuation=0.86, catalyst=0.86, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.2127659574468085
2026-03-27,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,0.0057890595963838,0.0379492180028309,0.0162882990038066,-0.1357455048233351,1.58471820410081,0.769917347481956,-0.3794623084031373,0.7442013764589516,1.0346978371653743,1.6357424872345296,0.9552137366273232,1,1,2025-09-03,2025A,0.5872,0.85,0.7667,0.25,45,3,1,41,45,19,18.6,2026-02-25,2026-03-27,Cisco Expands AI Agentic Security Portfolio: Will the Tech Deliver? | Cisco Bets on New Portfolio to Reignite Security Growth: What's Ahead? | Cisco is Overvalued at 4.95X PS: Should You Still Buy the Stock?,0.6551,keep,1.0,"quality=0.59, valuation=0.85, catalyst=0.77, risk=0.25",finrobot_outputs/CSCO/analysis,0.2,0.2,0.2
2026-03-27,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,-0.0291978140166979,-0.0037321228265825,0.0134807555383413,-0.1909129812078149,0.8720662150958184,0.5215270037035764,-0.7509649358019478,0.1418814680010081,0.6581938245049721,1.0405314140094148,0.9080202727978012,2,1,2026-01-23,2025A,0.7945,0.66,0.8185,0.7603,272,19,6,247,272,37,38.6,2026-02-25,2026-03-27,"Netflix is raising prices again, and stream-flation shows no signs of slowing | The Best Stocks to Invest $1,000 in Right Now | Netflix Raises Prices Across U.S. Subscription Tiers",0.7623,keep,1.0,"quality=0.79, valuation=0.66, catalyst=0.82, risk=0.76",finrobot_outputs/NFLX/analysis,0.2,0.2,0.2
2026-03-27,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.1009910530421935,-0.2095070118535872,0.0136170393916746,-0.2364678716318959,-0.5902992181362557,-0.7047410195723648,-0.7329314448843071,-0.3554879827749453,-0.4083881256496784,-0.6456163185160735,0.7428365150337461,3,1,2026-02-03,2025A,0.7701,0.2,0.9417,0.25,52,10,0,42,52,19,19.9,2026-02-25,2026-03-27,"ISRG's Margins Contract in Q4: Will Tariffs Continue to Hurt in 2026? | 2 Stocks That Could Create Lasting Generational Wealth | Intuitive Surgical Stock: Buy, Sell, or Hold?",0.6099,keep,1.0,"quality=0.77, valuation=0.20, catalyst=0.94, risk=0.25",finrobot_outputs/ISRG/analysis,0.2,0.2,0.2
2026-03-27,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,-0.1194088376369413,-0.1252729030048935,0.0161278013831135,-0.2012188078455234,-0.9654533679373049,-0.2027672625278773,-0.4006998381198358,0.0293621909953565,-0.3941086942421679,-0.6230421216753751,0.6405896471830462,4,1,2026-02-04,2025A,0.7902,0.48,0.8409,0.7722,263,16,4,243,263,33,37.2,2026-02-25,2026-03-27,"Microsoft, Meta, and Alphabet Stocks Are All Getting Hammered. But I Think Only 1 Is Worth Buying | Meta, Google face ‘Big Tobacco'-like reckoning after landmark verdicts on social media addiction | 'FOUND NEGLIGENT': Bombshell verdict ROCKS Meta and Google",0.721,keep,1.0,"quality=0.79, valuation=0.48, catalyst=0.84, risk=0.77",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.2
2026-03-27,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,-0.0943593218293891,0.2985749086222213,0.0338760912098784,-0.1777693880304338,-0.4552166585564119,2.3230560805993137,1.9478074543170336,0.285383552168045,0.3673502018564443,0.580739913902736,0.288437921604919,5,1,2025-12-12,2025A,0.6579,0.81,0.8833,0.25,59,4,0,55,59,27,27.9,2026-02-25,2026-03-27,"Can HBM and Packaging Demand Accelerate AMAT's Revenue Growth? | Applied Materials Raises Quarterly Cash Dividend by 15 Percent | AMAT Climbs 33.4% in 3 Months: Time to Buy, Sell or Hold the Stock?",0.7002,keep,1.0,"quality=0.66, valuation=0.81, catalyst=0.88, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.2
2026-04-02,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,-0.0162915258366066,-0.0584138010833915,0.021915692297175,-0.2036645805550897,0.4780572082281322,0.0495486405946967,0.2077168299515429,0.0031177781581634,0.1777191608224817,0.2229400077884249,0.9789824989685664,1,1,2026-02-04,2025A,0.7622,0.48,0.7565,0.6815,273,14,7,252,273,43,48.2,2026-03-03,2026-04-02,"Got $10,000? This Is Exactly How I'd Split It Across These 5 AI Stocks Right Now | Nvidia At A Discount? Tech Valuations Look Attractive And Mark Gibbens Says It's 'A Great Time to Get In' On PLTR, NVDA And GOOGL | Future shares flop on profit warning as Google search changes hit ad revenues",0.6824,keep,1.0,"quality=0.76, valuation=0.48, catalyst=0.76, risk=0.68",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.2127659574468085
2026-04-02,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,-0.0051426289830832,0.088361853297308,0.0170806396472395,-0.1638928931599738,0.6795804474867254,1.011097313833684,-0.4371614220661195,0.4538252968666681,0.7366729818330644,0.924120278012306,0.8614558183989576,2,1,2026-01-23,2025A,0.7745,0.66,0.8333,0.3372,202,15,4,183,202,59,60.9,2026-03-03,2026-04-02,"Netflix faces key quarter after strategic reset, says Bank of America | 4 Broadcast Radio & TV Stocks to Watch From a Challenging Industry | AMZN, AAPL and NFLX Forecasts – Streamers Trying to Jump",0.7139,keep,1.0,"quality=0.77, valuation=0.66, catalyst=0.83, risk=0.34",finrobot_outputs/NFLX/analysis,0.2,0.2,0.2127659574468085
2026-04-02,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0898530376202408,-0.2374630582089174,0.0152050374466396,-0.2367163752742236,-0.8516128330470465,-1.1234291012515332,-0.687321069990426,-0.3714374233531771,-0.667890900493609,-0.8378365161570537,0.665948435977354,3,1,2026-02-03,2025A,0.7301,0.2,0.9364,0.25,46,9,0,37,46,17,17.7,2026-03-03,2026-04-02,"ISRG's Margins Contract in Q4: Will Tariffs Continue to Hurt in 2026? | 2 Stocks That Could Create Lasting Generational Wealth | Intuitive Surgical Stock: Buy, Sell, or Hold?",0.5908,reduce,0.7,"quality=0.73, valuation=0.20, catalyst=0.94, risk=0.25",finrobot_outputs/ISRG/analysis,0.2,0.13999999999999999,0.14893617021276592
2026-04-02,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,-0.0070218725741334,0.0560703933477197,0.0178587690844588,-0.1357455048233352,0.6456119516974134,0.7995512600791495,-0.3333779087006304,0.7728019454885459,0.6653746025606168,0.8346799432912861,0.6347887190500259,4,1,2025-09-03,2025A,0.5672,0.86,0.8,0.25,42,4,1,37,42,19,18.6,2026-03-03,2026-04-02,Cisco Expands AI Agentic Security Portfolio: Will the Tech Deliver? | Cisco Bets on New Portfolio to Reignite Security Growth: What's Ahead? | Cisco is Overvalued at 4.95X PS: Should You Still Buy the Stock?,0.6552,keep,1.0,"quality=0.57, valuation=0.86, catalyst=0.80, risk=0.25",finrobot_outputs/CSCO/analysis,0.2,0.2,0.2127659574468085
2026-04-02,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,-0.1296125471065344,-0.1296783834869611,0.0299321321269804,-0.2873317605654019,-1.5702906760910849,-0.4173160104144388,1.2769146400144142,-0.9450297501364596,-1.0602170450972956,-1.3299905041050102,0.5603882493688419,5,1,2026-01-28,2025A,0.8773,0.8,0.62,0.6184,418,15,18,385,418,77,82.8,2026-03-03,2026-04-02,WhatsApp Whistle-Blower Suit Is Dismissed | Meta: Time To Go Bear Hunting In Value Valley | Meta was finally held accountable for harming teens. Now what?,0.7806,keep,1.0,"quality=0.88, valuation=0.80, catalyst=0.62, risk=0.62",finrobot_outputs/META/analysis,0.2,0.2,0.2127659574468085
2026-04-10,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,0.0922490171016228,0.1405004703751504,0.016609980300621,-0.1433088876799797,0.6883717347318441,0.9479332625392948,-0.6052559331784925,0.6700895470284147,0.7649226804611061,1.0030363691459596,0.8930222548524189,1,1,2026-01-23,2025A,0.7625,0.66,0.8833,0.25,263,19,3,241,263,96,97.1,2026-03-11,2026-04-10,"Netflix, big banks face a moment of truth as the Iran cease-fire rally meets earnings season | Netflix vs. Walt Disney: Consistency vs. | The Week Ahead: Netflix, Bank Earnings on Deck",0.7098,keep,1.0,"quality=0.76, valuation=0.66, catalyst=0.88, risk=0.25",finrobot_outputs/NFLX/analysis,0.2,0.2,0.2127659574468085
2026-04-10,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.0450996639497258,-0.0550843848661447,0.0229213863906656,-0.20366458055509,0.2565075898323163,-0.1756735195834699,0.2276822214202716,-0.1513787219282148,-0.0081729013271501,-0.0107170534773935,0.8855196744622388,2,1,2026-02-04,2025A,0.7502,0.48,0.8174,0.6239,301,16,5,280,301,55,58.9,2026-03-11,2026-04-10,Alphabet vs. Microsoft: A Comparison of Recent Revenue Trends | DeepMind CEO Called It Wartime When ChatGPT Hit 100 Million Users and Google Went All In | William O'Neil Reinstates Alphabet With a Buy: Is the Search Giant's Self-Driving Future Finally Getting Its Due?,0.6835,keep,1.0,"quality=0.75, valuation=0.48, catalyst=0.82, risk=0.62",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.2127659574468085
2026-04-10,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,-0.0121921160693355,-0.0010945767343011,0.03360303025795,-0.2873317605654021,-0.2682560375284625,0.1344901406222514,1.6373758148860962,-1.2901268707361762,-0.4348499251001291,-0.5702148741790432,0.8642985013392288,3,1,2026-01-28,2025A,0.8533,0.8,0.65,0.64,399,18,18,363,399,70,76.0,2026-03-11,2026-04-10,"Meta pulls ads aimed at recruiting plaintiffs for social media addiction lawsuits | S&P500 and Nasdaq 100: Meta Jump Drives US Stocks Today, Oil Shapes Forecast | Why CoreWeave's New $21 Billion Meta Deal Matters More Than the $3 Billion in New Debt",0.778,keep,1.0,"quality=0.85, valuation=0.80, catalyst=0.65, risk=0.64",finrobot_outputs/META/analysis,0.2,0.2,0.2127659574468085
2026-04-10,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0597784016383865,-0.197928181192129,0.0144528156539364,-0.1758358565573387,-0.7041222616103961,-0.9962905256294028,-0.8899444343366401,0.2273827940236945,-0.4741206440615839,-0.6217102218357556,0.7523989537058733,4,1,2026-02-03,2025A,0.7301,0.2,0.9364,0.25,52,9,0,43,52,22,22.7,2026-03-11,2026-04-10,"ISRG's Margins Contract in Q4: Will Tariffs Continue to Hurt in 2026? | 2 Stocks That Could Create Lasting Generational Wealth | Intuitive Surgical Stock: Buy, Sell, or Hold?",0.5908,reduce,0.7,"quality=0.73, valuation=0.20, catalyst=0.94, risk=0.25",finrobot_outputs/ISRG/analysis,0.2,0.13999999999999999,0.14893617021276592
2026-04-10,AMAT,2025-12-31,2026-03-01,growth_tech,Stacking,0.0509808336413558,0.012428836859274,0.0935699267397076,0.1844812857576276,0.3119960679670812,0.035226995423357,-0.1818711605766222,1.5331725044676747,1.9331507341107093,1.8516961309469584,0.1452395775485448,1.0266412968386285,1.3462256841117124,0.5946322296885095,5,1,2025-12-12,2025A,0.6539,0.86,0.9125,0.25,57,6,0,51,57,33,34.7,2026-03-11,2026-04-10,Forget NVIDIA: 2 AI Stocks Poised to Be Next Big Winners | Can HBM and Packaging Demand Accelerate AMAT's Revenue Growth? | Applied Materials Raises Quarterly Cash Dividend by 15 Percent,0.7168,keep,1.0,"quality=0.65, valuation=0.86, catalyst=0.91, risk=0.25",finrobot_outputs/AMAT/analysis,0.2,0.2,0.2127659574468085
2026-04-17,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,0.1349101268157002,0.1242813289740851,0.0329655325587836,-0.2873317605654023,0.3837315788473714,0.6054498503564445,1.28280659688593,-1.3504481692632826,0.0379342727044863,0.0521357995789162,1.1132387708424123,1,1,2026-01-28,2025A,0.8773,0.8,0.7053,0.6534,401,21,15,365,401,68,74.6,2026-03-18,2026-04-17,"Meta commits to 1 gigawatt of custom chips with Broadcom | Meta, Broadcom strike multi-year AI chip deal | Why Meta Platforms (META) is Poised to Beat Earnings Estimates Again",0.8012,strong_keep,1.2,"quality=0.88, valuation=0.80, catalyst=0.71, risk=0.65",finrobot_outputs/META/analysis,0.2,0.24,0.24489795918367346
2026-04-17,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.112493039571798,0.0412342400161001,0.0238865404573646,-0.2036645805550896,0.1738280932285437,-0.0307051003409568,0.1302665444105607,-0.2171649405081025,0.0175279764596882,0.0240899588307697,0.8994424793855041,2,1,2026-02-04,2025A,0.7622,0.48,0.8515,0.5899,343,25,6,312,343,67,71.5,2026-03-18,2026-04-17,"NiSource signs long-term power deal with Alphabet, expands Amazon agreement | EU spells out how Google must share data with rivals | Will Alphabet (GOOG) Beat Estimates Again in Its Next Earnings Report?",0.6923,keep,1.0,"quality=0.76, valuation=0.48, catalyst=0.85, risk=0.59",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.20408163265306123
2026-04-17,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,-0.0223365936371996,-0.1040310312061451,0.0161338425235799,-0.1478602953847193,-1.0886557284809415,-1.1434620026230395,-0.8539060139104563,0.5387116226610745,-0.6537169279577646,-0.8984501957597829,0.6417029641362624,3,1,2026-02-03,2025A,0.7301,0.2,0.8833,0.25,51,4,0,47,51,20,19.8,2026-03-18,2026-04-17,"Intuitive Surgical Pre-Q1 Analysis: Buy, Hold or Sell the Stock Now? | Seeking Clues to Intuitive Surgical (ISRG) Q1 Earnings? A Peek Into Wall Street Projections for Key Metrics | SurGenTec Secures FDA 510(k) Clearance for TiLink™ SI joint fusion- Now Navigation Compatible",0.5802,reduce,0.7,"quality=0.73, valuation=0.20, catalyst=0.88, risk=0.25",finrobot_outputs/ISRG/analysis,0.2,0.13999999999999999,0.14285714285714285
2026-04-17,CSCO,2025-12-31,2026-03-01,growth_tech,Stacking,0.0590826365815586,0.070124973416022,0.5015279028891857,0.1045390020892031,0.1767859338139106,0.0180202519816936,-0.1357455048233352,0.09935007678626,1.0076441322073575,-0.6144342276639873,0.7028080934804074,0.554861420484718,0.7625859611918363,0.6059511262102459,4,1,2025-09-03,2025A,0.5672,0.86,0.8,0.25,58,4,1,53,58,25,24.6,2026-03-18,2026-04-17,Cisco's AI Networking Surge Gathers Momentum: More Upside Ahead? | Cisco vs. IBM: Which Dividend Tech Stock Is the Better Buy? | Cisco Remains A Buy As AI Tailwinds Broaden,0.6552,keep,1.0,"quality=0.57, valuation=0.86, catalyst=0.80, risk=0.25",finrobot_outputs/CSCO/analysis,0.2,0.2,0.20408163265306123
2026-04-17,NFLX,2025-12-31,2026-03-01,growth_tech,Stacking,0.0654009384477764,0.0734972715633914,0.8196795119900585,0.0607150623994503,0.1399952772117603,0.0279128649850011,-0.1191361101836199,-0.3109975118341398,0.7258213900675732,0.6413915933727501,0.9277845822618562,0.1262082010102677,0.1734570087673961,0.5611905107009936,5,1,2026-01-23,2025A,0.7745,0.66,0.9588,0.25,342,31,1,310,342,121,122.0,2026-03-18,2026-04-17,"Netflix, Inc. (NFLX) Q1 2026 Earnings Call Transcript | Netflix's Failed Warner Deal ‘Built M&A Muscle' For Other Acquisitions | Netflix Investors Just Got Fantastic News From Co-CEOs Greg Peters and Ted Sarandos",0.7303,keep,1.0,"quality=0.77, valuation=0.66, catalyst=0.96, risk=0.25",finrobot_outputs/NFLX/analysis,0.2,0.2,0.20408163265306123
2026-04-24,META,2025-12-31,2026-03-01,growth_tech,Stacking,0.0852794337558717,0.0890262086826096,1.8206407516847432,0.2328415392221177,0.0102851906244749,0.0267880840277665,-0.2873317605654021,0.4098445333285652,-0.2561996518237341,0.2448546443528382,-1.9264096705478584,-0.1551012285145924,-0.2252131499929952,1.0022991910136478,1,1,2026-01-28,2025A,0.8813,1.0,0.7951,0.5972,380,28,11,341,380,75,77.0,2026-03-25,2026-04-24,Meta tracking employee keystrokes to train AI is probably legal. Experts say that doesn't make it ethical | Meta: Golden Buying Opportunity Before Earnings | Consumer watchdog group files suit alleging Meta profited on ads for scams,0.8653,strong_keep,1.2,"quality=0.88, valuation=1.00, catalyst=0.80, risk=0.60",finrobot_outputs/META/analysis,0.2,0.24,0.23076923076923075
2026-04-24,GOOGL,2025-12-31,2026-03-01,growth_tech,Stacking,0.0785743041074396,0.0756372014050388,1.483010826421994,0.2259717265928438,0.0256909461018914,0.0196317847302761,-0.2036645805550896,0.372397176943393,-0.1583052907461538,-0.5924212848441827,-0.5133386397794399,0.1310813477648867,0.1903353282123095,0.96594062713812,2,1,2026-02-04,2025A,0.7942,0.73,0.895,0.6315,383,33,5,345,383,69,73.8,2026-03-25,2026-04-24,"GOOGL Building AI Platform, from Google Gemini to AVGO Partnership | Alphabet set to report modest beat for Q1 driven by AI, Cloud growth | Alphabet: 4 Key Themes On Why This Earnings Report Is Critical",0.782,keep,1.0,"quality=0.79, valuation=0.73, catalyst=0.90, risk=0.63",finrobot_outputs/GOOGL/analysis,0.2,0.2,0.19230769230769232
2026-04-24,ISRG,2025-12-31,2026-03-01,defensive,RF,0.082257447572457,0.0506139720082004,1.6684717374002926,0.0291751441337664,-0.0762776386534804,0.0240451828910363,-0.1121662773027255,-0.7003412158514506,-0.8062546541671941,-0.0760605385485695,1.031993731581029,-0.4477171613587098,-0.6501031176940713,0.741041795362547,3,1,2026-02-03,2025A,0.7221,0.28,0.9462,0.3401,67,11,0,56,67,20,19.8,2026-03-25,2026-04-24,Is Innovation-Led Growth Driving ISRG's Revenues Above Procedures? | The Biggest Takeaway From ISRG Earnings | Intuitive Surgical Is A Buy Despite Soaring Post-Earnings,0.6182,keep,1.0,"quality=0.72, valuation=0.28, catalyst=0.95, risk=0.34",finrobot_outputs/ISRG/analysis,0.2,0.2,0.19230769230769232
2026-04-24,AMD,2025-12-31,2026-03-01,growth_tech,Stacking,0.042997717610379,0.0282379879955183,-0.3084116918458253,0.7068753509644967,0.3761572762488567,0.0369637436310726,-0.2428027500431416,2.993803375422154,2.0686986052481067,1.4353910508637318,-1.1743506817062035,1.5888221362055188,2.3070329068333533,0.7377661476258461,4,1,2026-02-03,2025A,0.7032,0.37,0.9391,0.4678,154,20,1,133,154,35,40.5,2026-03-25,2026-04-24,AMD: Why I'm Going From Very Bearish To Confidently Bullish | AMD's Gross Margin to Contract Sequentially: Is Growth Getting Harder? | AMD's Rally Isn't Hype,0.6435,keep,1.0,"quality=0.70, valuation=0.37, catalyst=0.94, risk=0.47",finrobot_outputs/AMD/analysis,0.2,0.2,0.19230769230769232
2026-04-24,TXN,2025-12-31,2026-03-01,growth_tech,Stacking,0.0503376708928014,0.0819699580222572,0.0611841262985528,0.4329146063353009,0.2904149282510124,0.0456496990963167,-0.1771716552915752,1.5004430476658814,1.5238572706673434,2.4516343815020396,-0.0658945499275918,0.7591926515818577,1.1023779124882829,0.4776616407744448,5,1,2026-02-06,2025A,0.7034,0.62,0.8385,0.565,64,9,2,53,64,13,14.0,2026-03-25,2026-04-24,"Texas Instruments' stock jumps 18%, heads for best day since 2000 as AI demand soars | Why Texas Instruments Rocketed Higher Today | Texas Instruments (TXN) Achieves Record Highs with Strong Q1 Results and Optimistic Q2 Outlook",0.6957,keep,1.0,"quality=0.70, valuation=0.62, catalyst=0.84, risk=0.56",finrobot_outputs/TXN/analysis,0.2,0.2,0.19230769230769232
